centroide,cruce,año,turno,cantidad_ciclistas,tipo_relevamiento
335,"INDEPENDENCIA@HUERGO, ING.",2016,tarde,12,macrocentro
335,"INDEPENDENCIA@HUERGO, ING.",2017,mañana,9,macrocentro
335,"INDEPENDENCIA@HUERGO, ING.",2017,tarde,18,macrocentro
336,"MOREAU DE JUSTO, ALICIA@CHILE",2013,mañana,32,macrocentro
336,"MOREAU DE JUSTO, ALICIA@CHILE",2013,tarde,18,macrocentro
336,"MOREAU DE JUSTO, ALICIA@CHILE",2014,mañana,42,macrocentro
336,"MOREAU DE JUSTO, ALICIA@CHILE",2014,tarde,12,macrocentro
336,"MOREAU DE JUSTO, ALICIA@CHILE",2015,mañana,28,macrocentro
336,"MOREAU DE JUSTO, ALICIA@CHILE",2015,tarde,14,macrocentro
336,"MOREAU DE JUSTO, ALICIA@CHILE",2016,mañana,11,macrocentro
336,"MOREAU DE JUSTO, ALICIA@CHILE",2016,tarde,11,macrocentro
336,"MOREAU DE JUSTO, ALICIA@CHILE",2017,mañana,18,macrocentro
336,"MOREAU DE JUSTO, ALICIA@CHILE",2017,tarde,10,macrocentro
336,"MOREAU DE JUSTO, ALICIA@CHILE",2018,mañana,5,macrocentro
336,"MOREAU DE JUSTO, ALICIA@CHILE",2018,tarde,6,macrocentro
303,PASEO COLON@COCHABAMBA,2013,mañana,41,macrocentro
303,PASEO COLON@COCHABAMBA,2013,tarde,38,macrocentro
303,PASEO COLON@COCHABAMBA,2014,mañana,28,macrocentro
303,PASEO COLON@COCHABAMBA,2014,tarde,44,macrocentro
303,PASEO COLON@COCHABAMBA,2015,mañana,30,macrocentro
303,PASEO COLON@COCHABAMBA,2015,tarde,52,macrocentro
303,PASEO COLON@COCHABAMBA,2016,mañana,31,macrocentro
303,PASEO COLON@COCHABAMBA,2016,tarde,39,macrocentro
303,PASEO COLON@COCHABAMBA,2017,mañana,49,macrocentro
303,PASEO COLON@COCHABAMBA,2017,tarde,39,macrocentro
306,AZOPARDO@SAN JUAN,2013,mañana,50,macrocentro
306,AZOPARDO@SAN JUAN,2013,tarde,44,macrocentro
306,AZOPARDO@SAN JUAN,2014,mañana,38,macrocentro
306,AZOPARDO@SAN JUAN,2014,tarde,45,macrocentro
306,AZOPARDO@SAN JUAN,2015,mañana,46,macrocentro
306,AZOPARDO@SAN JUAN,2015,tarde,26,macrocentro
306,AZOPARDO@SAN JUAN,2016,mañana,50,macrocentro
306,AZOPARDO@SAN JUAN,2016,tarde,30,macrocentro
306,AZOPARDO@SAN JUAN,2017,mañana,68,macrocentro
306,AZOPARDO@SAN JUAN,2017,tarde,32,macrocentro
305,"GARAY, JUAN DE@HUERGO, ING.",2013,mañana,13,macrocentro
305,"GARAY, JUAN DE@HUERGO, ING.",2013,tarde,32,macrocentro
305,"GARAY, JUAN DE@HUERGO, ING.",2014,mañana,0,macrocentro
305,"GARAY, JUAN DE@HUERGO, ING.",2014,tarde,26,macrocentro
305,"GARAY, JUAN DE@HUERGO, ING.",2015,mañana,1,macrocentro
305,"GARAY, JUAN DE@HUERGO, ING.",2015,tarde,11,macrocentro
305,"GARAY, JUAN DE@HUERGO, ING.",2016,mañana,6,macrocentro
305,"GARAY, JUAN DE@HUERGO, ING.",2016,tarde,25,macrocentro
305,"GARAY, JUAN DE@HUERGO, ING.",2017,mañana,9,macrocentro
305,"GARAY, JUAN DE@HUERGO, ING.",2017,tarde,41,macrocentro
305,"GARAY, JUAN DE@HUERGO, ING.",2018,mañana,9,macrocentro
305,"GARAY, JUAN DE@HUERGO, ING.",2018,tarde,27,macrocentro
304,AZOPARDO@BRASIL,2013,mañana,26,macrocentro
304,AZOPARDO@BRASIL,2013,tarde,45,macrocentro
304,AZOPARDO@BRASIL,2014,mañana,32,macrocentro
304,AZOPARDO@BRASIL,2014,tarde,39,macrocentro
304,AZOPARDO@BRASIL,2015,mañana,38,macrocentro
304,AZOPARDO@BRASIL,2015,tarde,36,macrocentro
304,AZOPARDO@BRASIL,2016,mañana,32,macrocentro
304,AZOPARDO@BRASIL,2016,tarde,30,macrocentro
304,AZOPARDO@BRASIL,2017,mañana,21,macrocentro
304,AZOPARDO@BRASIL,2017,tarde,46,macrocentro
304,AZOPARDO@BRASIL,2018,mañana,21,macrocentro
304,AZOPARDO@BRASIL,2018,tarde,57,macrocentro
298,"PASEO COLON@GARCIA, MARTIN",2013,mañana,39,macrocentro
298,"PASEO COLON@GARCIA, MARTIN",2013,tarde,72,macrocentro
298,"PASEO COLON@GARCIA, MARTIN",2014,mañana,22,macrocentro
298,"PASEO COLON@GARCIA, MARTIN",2014,tarde,52,macrocentro
298,"PASEO COLON@GARCIA, MARTIN",2015,mañana,27,macrocentro
298,"PASEO COLON@GARCIA, MARTIN",2015,tarde,65,macrocentro
298,"PASEO COLON@GARCIA, MARTIN",2016,mañana,49,macrocentro
298,"PASEO COLON@GARCIA, MARTIN",2016,tarde,33,macrocentro
298,"PASEO COLON@GARCIA, MARTIN",2017,mañana,42,macrocentro
298,"PASEO COLON@GARCIA, MARTIN",2017,tarde,51,macrocentro
298,"PASEO COLON@GARCIA, MARTIN",2018,mañana,35,macrocentro
298,"PASEO COLON@GARCIA, MARTIN",2018,tarde,111,macrocentro
299,"GARAY, JUAN DE@BALCARCE",2013,mañana,13,macrocentro
299,"GARAY, JUAN DE@BALCARCE",2013,tarde,12,macrocentro
299,"GARAY, JUAN DE@BALCARCE",2014,mañana,2,macrocentro
299,"GARAY, JUAN DE@BALCARCE",2014,tarde,12,macrocentro
299,"GARAY, JUAN DE@BALCARCE",2015,mañana,4,macrocentro
299,"GARAY, JUAN DE@BALCARCE",2015,tarde,13,macrocentro
299,"GARAY, JUAN DE@BALCARCE",2016,mañana,15,macrocentro
299,"GARAY, JUAN DE@BALCARCE",2016,tarde,15,macrocentro
299,"GARAY, JUAN DE@BALCARCE",2017,mañana,11,macrocentro
299,"GARAY, JUAN DE@BALCARCE",2017,tarde,22,macrocentro
297,BRASIL@DEFENSA,2013,mañana,29,macrocentro
297,BRASIL@DEFENSA,2013,tarde,41,macrocentro
297,BRASIL@DEFENSA,2014,mañana,24,macrocentro
297,BRASIL@DEFENSA,2014,tarde,19,macrocentro
297,BRASIL@DEFENSA,2015,mañana,27,macrocentro
297,BRASIL@DEFENSA,2015,tarde,24,macrocentro
297,BRASIL@DEFENSA,2016,mañana,15,macrocentro
297,BRASIL@DEFENSA,2016,tarde,17,macrocentro
297,BRASIL@DEFENSA,2017,mañana,22,macrocentro
297,BRASIL@DEFENSA,2017,tarde,23,macrocentro
291,BOLIVAR@CASEROS,2013,mañana,25,macrocentro
291,BOLIVAR@CASEROS,2013,tarde,33,macrocentro
291,BOLIVAR@CASEROS,2014,mañana,23,macrocentro
291,BOLIVAR@CASEROS,2014,tarde,47,macrocentro
291,BOLIVAR@CASEROS,2015,mañana,23,macrocentro
291,BOLIVAR@CASEROS,2015,tarde,56,macrocentro
291,BOLIVAR@CASEROS,2016,mañana,23,macrocentro
291,BOLIVAR@CASEROS,2016,tarde,34,macrocentro
291,BOLIVAR@CASEROS,2017,mañana,36,macrocentro
291,BOLIVAR@CASEROS,2017,tarde,50,macrocentro
287,BOLIVAR@USPALLATA,2013,mañana,10,macrocentro
287,BOLIVAR@USPALLATA,2013,tarde,20,macrocentro
287,BOLIVAR@USPALLATA,2014,mañana,8,macrocentro
287,BOLIVAR@USPALLATA,2014,tarde,25,macrocentro
287,BOLIVAR@USPALLATA,2015,mañana,12,macrocentro
287,BOLIVAR@USPALLATA,2015,tarde,30,macrocentro
287,BOLIVAR@USPALLATA,2016,mañana,14,macrocentro
287,BOLIVAR@USPALLATA,2016,tarde,35,macrocentro
287,BOLIVAR@USPALLATA,2017,mañana,15,macrocentro
287,BOLIVAR@USPALLATA,2017,tarde,46,macrocentro
288,"DEFENSA@GARCIA, MARTIN",2013,mañana,39,macrocentro
288,"DEFENSA@GARCIA, MARTIN",2013,tarde,62,macrocentro
288,"DEFENSA@GARCIA, MARTIN",2014,mañana,32,macrocentro
288,"DEFENSA@GARCIA, MARTIN",2014,tarde,63,macrocentro
288,"DEFENSA@GARCIA, MARTIN",2015,mañana,32,macrocentro
288,"DEFENSA@GARCIA, MARTIN",2015,tarde,34,macrocentro
288,"DEFENSA@GARCIA, MARTIN",2016,mañana,42,macrocentro
288,"DEFENSA@GARCIA, MARTIN",2016,tarde,48,macrocentro
288,"DEFENSA@GARCIA, MARTIN",2017,mañana,29,macrocentro
288,"DEFENSA@GARCIA, MARTIN",2017,tarde,22,macrocentro
288,"DEFENSA@GARCIA, MARTIN",2018,mañana,21,macrocentro
288,"DEFENSA@GARCIA, MARTIN",2018,tarde,51,macrocentro
314,"CALVO, CARLOS@PASEO COLON",2013,mañana,10,macrocentro
314,"CALVO, CARLOS@PASEO COLON",2013,tarde,25,macrocentro
314,"CALVO, CARLOS@PASEO COLON",2014,mañana,29,macrocentro
314,"CALVO, CARLOS@PASEO COLON",2014,tarde,27,macrocentro
314,"CALVO, CARLOS@PASEO COLON",2015,mañana,24,macrocentro
314,"CALVO, CARLOS@PASEO COLON",2015,tarde,24,macrocentro
314,"CALVO, CARLOS@PASEO COLON",2016,mañana,26,macrocentro
314,"CALVO, CARLOS@PASEO COLON",2016,tarde,29,macrocentro
314,"CALVO, CARLOS@PASEO COLON",2017,mañana,28,macrocentro
314,"CALVO, CARLOS@PASEO COLON",2017,tarde,23,macrocentro
314,"CALVO, CARLOS@PASEO COLON",2018,mañana,24,macrocentro
314,"CALVO, CARLOS@PASEO COLON",2018,tarde,56,macrocentro
302,BALCARCE@HUMBERTO 1,2013,mañana,16,macrocentro
302,BALCARCE@HUMBERTO 1,2013,tarde,17,macrocentro
302,BALCARCE@HUMBERTO 1,2014,mañana,6,macrocentro
302,BALCARCE@HUMBERTO 1,2014,tarde,18,macrocentro
302,BALCARCE@HUMBERTO 1,2015,mañana,4,macrocentro
302,BALCARCE@HUMBERTO 1,2015,tarde,8,macrocentro
302,BALCARCE@HUMBERTO 1,2016,mañana,3,macrocentro
302,BALCARCE@HUMBERTO 1,2016,tarde,4,macrocentro
302,BALCARCE@HUMBERTO 1,2017,mañana,7,macrocentro
302,BALCARCE@HUMBERTO 1,2017,tarde,4,macrocentro
302,BALCARCE@HUMBERTO 1,2018,mañana,9,macrocentro
302,BALCARCE@HUMBERTO 1,2018,tarde,12,macrocentro
301,"CALVO, CARLOS@DEFENSA",2013,mañana,9,macrocentro
301,"CALVO, CARLOS@DEFENSA",2013,tarde,13,macrocentro
301,"CALVO, CARLOS@DEFENSA",2014,mañana,9,macrocentro
301,"CALVO, CARLOS@DEFENSA",2014,tarde,0,macrocentro
301,"CALVO, CARLOS@DEFENSA",2015,mañana,12,macrocentro
301,"CALVO, CARLOS@DEFENSA",2015,tarde,10,macrocentro
301,"CALVO, CARLOS@DEFENSA",2016,mañana,2,macrocentro
301,"CALVO, CARLOS@DEFENSA",2016,tarde,10,macrocentro
301,"CALVO, CARLOS@DEFENSA",2017,mañana,8,macrocentro
301,"CALVO, CARLOS@DEFENSA",2017,tarde,6,macrocentro
313,DEFENSA@ESTADOS UNIDOS,2013,mañana,9,macrocentro
313,DEFENSA@ESTADOS UNIDOS,2013,tarde,16,macrocentro
313,DEFENSA@ESTADOS UNIDOS,2014,mañana,19,macrocentro
313,DEFENSA@ESTADOS UNIDOS,2014,tarde,6,macrocentro
313,DEFENSA@ESTADOS UNIDOS,2015,mañana,11,macrocentro
313,DEFENSA@ESTADOS UNIDOS,2015,tarde,13,macrocentro
313,DEFENSA@ESTADOS UNIDOS,2016,mañana,12,macrocentro
313,DEFENSA@ESTADOS UNIDOS,2016,tarde,12,macrocentro
313,DEFENSA@ESTADOS UNIDOS,2017,mañana,10,macrocentro
313,DEFENSA@ESTADOS UNIDOS,2017,tarde,5,macrocentro
295,"CALVO, CARLOS@BOLIVAR",2013,mañana,34,macrocentro
295,"CALVO, CARLOS@BOLIVAR",2013,tarde,13,macrocentro
295,"CALVO, CARLOS@BOLIVAR",2014,mañana,31,macrocentro
295,"CALVO, CARLOS@BOLIVAR",2014,tarde,22,macrocentro
295,"CALVO, CARLOS@BOLIVAR",2015,mañana,25,macrocentro
295,"CALVO, CARLOS@BOLIVAR",2015,tarde,29,macrocentro
295,"CALVO, CARLOS@BOLIVAR",2016,mañana,8,macrocentro
295,"CALVO, CARLOS@BOLIVAR",2016,tarde,31,macrocentro
295,"CALVO, CARLOS@BOLIVAR",2017,mañana,30,macrocentro
295,"CALVO, CARLOS@BOLIVAR",2017,tarde,16,macrocentro
330,"ALSINA, ADOLFO@BALCARCE",2013,mañana,12,macrocentro
330,"ALSINA, ADOLFO@BALCARCE",2013,tarde,68,macrocentro
330,"ALSINA, ADOLFO@BALCARCE",2014,mañana,13,macrocentro
330,"ALSINA, ADOLFO@BALCARCE",2014,tarde,31,macrocentro
330,"ALSINA, ADOLFO@BALCARCE",2015,mañana,17,macrocentro
330,"ALSINA, ADOLFO@BALCARCE",2015,tarde,27,macrocentro
330,"ALSINA, ADOLFO@BALCARCE",2016,mañana,27,macrocentro
330,"ALSINA, ADOLFO@BALCARCE",2016,tarde,25,macrocentro
330,"ALSINA, ADOLFO@BALCARCE",2017,mañana,38,macrocentro
330,"ALSINA, ADOLFO@BALCARCE",2017,tarde,33,macrocentro
320,PASEO COLON@BELGRANO,2013,mañana,52,macrocentro
320,PASEO COLON@BELGRANO,2013,tarde,93,macrocentro
320,PASEO COLON@BELGRANO,2014,mañana,59,macrocentro
320,PASEO COLON@BELGRANO,2014,tarde,80,macrocentro
320,PASEO COLON@BELGRANO,2015,mañana,65,macrocentro
320,PASEO COLON@BELGRANO,2015,tarde,32,macrocentro
320,PASEO COLON@BELGRANO,2016,mañana,41,macrocentro
320,PASEO COLON@BELGRANO,2016,tarde,55,macrocentro
320,PASEO COLON@BELGRANO,2017,mañana,64,macrocentro
320,PASEO COLON@BELGRANO,2017,tarde,75,macrocentro
320,PASEO COLON@BELGRANO,2018,mañana,71,macrocentro
320,PASEO COLON@BELGRANO,2018,tarde,51,macrocentro
318,BALCARCE@VENEZUELA,2013,mañana,18,macrocentro
318,BALCARCE@VENEZUELA,2013,tarde,21,macrocentro
318,BALCARCE@VENEZUELA,2014,mañana,13,macrocentro
318,BALCARCE@VENEZUELA,2014,tarde,13,macrocentro
318,BALCARCE@VENEZUELA,2015,mañana,7,macrocentro
318,BALCARCE@VENEZUELA,2015,tarde,10,macrocentro
318,BALCARCE@VENEZUELA,2016,mañana,6,macrocentro
318,BALCARCE@VENEZUELA,2016,tarde,13,macrocentro
318,BALCARCE@VENEZUELA,2017,mañana,12,macrocentro
318,BALCARCE@VENEZUELA,2017,tarde,11,macrocentro
318,BALCARCE@VENEZUELA,2018,mañana,5,macrocentro
318,BALCARCE@VENEZUELA,2018,tarde,18,macrocentro
317,DEFENSA@MEXICO,2013,mañana,26,macrocentro
317,DEFENSA@MEXICO,2013,tarde,18,macrocentro
317,DEFENSA@MEXICO,2014,mañana,11,macrocentro
317,DEFENSA@MEXICO,2014,tarde,8,macrocentro
317,DEFENSA@MEXICO,2015,mañana,20,macrocentro
317,DEFENSA@MEXICO,2015,tarde,14,macrocentro
317,DEFENSA@MEXICO,2016,mañana,21,macrocentro
317,DEFENSA@MEXICO,2016,tarde,7,macrocentro
317,DEFENSA@MEXICO,2017,mañana,25,macrocentro
317,DEFENSA@MEXICO,2017,tarde,7,macrocentro
317,DEFENSA@MEXICO,2018,mañana,9,macrocentro
317,DEFENSA@MEXICO,2018,tarde,13,macrocentro
312,MORENO@DEFENSA,2013,mañana,33,macrocentro
312,MORENO@DEFENSA,2013,tarde,13,macrocentro
312,MORENO@DEFENSA,2014,mañana,32,macrocentro
312,MORENO@DEFENSA,2014,tarde,6,macrocentro
312,MORENO@DEFENSA,2015,mañana,14,macrocentro
312,MORENO@DEFENSA,2015,tarde,15,macrocentro
312,MORENO@DEFENSA,2016,mañana,11,macrocentro
312,MORENO@DEFENSA,2016,tarde,19,macrocentro
312,MORENO@DEFENSA,2017,mañana,17,macrocentro
312,MORENO@DEFENSA,2017,tarde,33,macrocentro
333,"CORRIENTES@ALEM, LEANDRO N.",2013,mañana,20,macrocentro
333,"CORRIENTES@ALEM, LEANDRO N.",2013,tarde,68,macrocentro
333,"CORRIENTES@ALEM, LEANDRO N.",2014,mañana,27,macrocentro
333,"CORRIENTES@ALEM, LEANDRO N.",2014,tarde,71,macrocentro
333,"CORRIENTES@ALEM, LEANDRO N.",2015,mañana,37,macrocentro
333,"CORRIENTES@ALEM, LEANDRO N.",2015,tarde,50,macrocentro
333,"CORRIENTES@ALEM, LEANDRO N.",2016,mañana,45,macrocentro
333,"CORRIENTES@ALEM, LEANDRO N.",2016,tarde,39,macrocentro
333,"CORRIENTES@ALEM, LEANDRO N.",2017,mañana,30,macrocentro
333,"CORRIENTES@ALEM, LEANDRO N.",2017,tarde,23,macrocentro
332,SARMIENTO@25 DE MAYO,2013,mañana,4,macrocentro
332,SARMIENTO@25 DE MAYO,2013,tarde,11,macrocentro
332,SARMIENTO@25 DE MAYO,2014,mañana,37,macrocentro
332,SARMIENTO@25 DE MAYO,2014,tarde,63,macrocentro
332,SARMIENTO@25 DE MAYO,2015,mañana,30,macrocentro
332,SARMIENTO@25 DE MAYO,2015,tarde,68,macrocentro
332,SARMIENTO@25 DE MAYO,2016,mañana,11,macrocentro
332,SARMIENTO@25 DE MAYO,2016,tarde,35,macrocentro
332,SARMIENTO@25 DE MAYO,2017,mañana,24,macrocentro
332,SARMIENTO@25 DE MAYO,2017,tarde,47,macrocentro
329,LAVALLE@RECONQUISTA,2013,mañana,75,macrocentro
329,LAVALLE@RECONQUISTA,2013,tarde,84,macrocentro
329,LAVALLE@RECONQUISTA,2014,mañana,72,macrocentro
329,LAVALLE@RECONQUISTA,2014,tarde,69,macrocentro
329,LAVALLE@RECONQUISTA,2015,mañana,68,macrocentro
329,LAVALLE@RECONQUISTA,2015,tarde,43,macrocentro
329,LAVALLE@RECONQUISTA,2016,mañana,23,macrocentro
329,LAVALLE@RECONQUISTA,2016,tarde,32,macrocentro
329,LAVALLE@RECONQUISTA,2017,mañana,74,macrocentro
329,LAVALLE@RECONQUISTA,2017,tarde,46,macrocentro
329,LAVALLE@RECONQUISTA,2018,mañana,33,macrocentro
329,LAVALLE@RECONQUISTA,2018,tarde,39,macrocentro
504,TUCUMAN@25 DE MAYO,2013,mañana,23,macrocentro
504,TUCUMAN@25 DE MAYO,2013,tarde,15,macrocentro
504,TUCUMAN@25 DE MAYO,2014,mañana,42,macrocentro
504,TUCUMAN@25 DE MAYO,2014,tarde,25,macrocentro
504,TUCUMAN@25 DE MAYO,2015,mañana,48,macrocentro
504,TUCUMAN@25 DE MAYO,2015,tarde,23,macrocentro
504,TUCUMAN@25 DE MAYO,2016,mañana,22,macrocentro
504,TUCUMAN@25 DE MAYO,2016,tarde,19,macrocentro
504,TUCUMAN@25 DE MAYO,2017,mañana,49,macrocentro
504,TUCUMAN@25 DE MAYO,2017,tarde,31,macrocentro
504,TUCUMAN@25 DE MAYO,2018,mañana,26,macrocentro
504,TUCUMAN@25 DE MAYO,2018,tarde,39,macrocentro
505,"VIAMONTE@ALEM, LEANDRO N.",2013,mañana,50,macrocentro
505,"VIAMONTE@ALEM, LEANDRO N.",2013,tarde,27,macrocentro
505,"VIAMONTE@ALEM, LEANDRO N.",2014,mañana,55,macrocentro
505,"VIAMONTE@ALEM, LEANDRO N.",2014,tarde,21,macrocentro
505,"VIAMONTE@ALEM, LEANDRO N.",2015,mañana,49,macrocentro
505,"VIAMONTE@ALEM, LEANDRO N.",2015,tarde,23,macrocentro
505,"VIAMONTE@ALEM, LEANDRO N.",2016,mañana,28,macrocentro
505,"VIAMONTE@ALEM, LEANDRO N.",2016,tarde,16,macrocentro
505,"VIAMONTE@ALEM, LEANDRO N.",2017,mañana,33,macrocentro
505,"VIAMONTE@ALEM, LEANDRO N.",2017,tarde,9,macrocentro
505,"VIAMONTE@ALEM, LEANDRO N.",2018,mañana,70,macrocentro
505,"VIAMONTE@ALEM, LEANDRO N.",2018,tarde,45,macrocentro
503,"SAN MARTIN@ALVEAR, MARCELO T. De",2013,mañana,3,macrocentro
503,"SAN MARTIN@ALVEAR, MARCELO T. De",2013,tarde,17,macrocentro
503,"SAN MARTIN@ALVEAR, MARCELO T. De",2014,mañana,27,macrocentro
503,"SAN MARTIN@ALVEAR, MARCELO T. De",2014,tarde,64,macrocentro
503,"SAN MARTIN@ALVEAR, MARCELO T. De",2015,mañana,31,macrocentro
503,"SAN MARTIN@ALVEAR, MARCELO T. De",2015,tarde,68,macrocentro
503,"SAN MARTIN@ALVEAR, MARCELO T. De",2016,mañana,45,macrocentro
503,"SAN MARTIN@ALVEAR, MARCELO T. De",2016,tarde,45,macrocentro
503,"SAN MARTIN@ALVEAR, MARCELO T. De",2017,mañana,78,macrocentro
503,"SAN MARTIN@ALVEAR, MARCELO T. De",2017,tarde,66,macrocentro
503,"SAN MARTIN@ALVEAR, MARCELO T. De",2018,mañana,38,macrocentro
503,"SAN MARTIN@ALVEAR, MARCELO T. De",2018,tarde,58,macrocentro
501,RECONQUISTA@CORDOBA,2013,mañana,65,macrocentro
501,RECONQUISTA@CORDOBA,2013,tarde,115,macrocentro
501,RECONQUISTA@CORDOBA,2014,mañana,74,macrocentro
501,RECONQUISTA@CORDOBA,2014,tarde,96,macrocentro
501,RECONQUISTA@CORDOBA,2015,mañana,79,macrocentro
501,RECONQUISTA@CORDOBA,2015,tarde,88,macrocentro
501,RECONQUISTA@CORDOBA,2016,mañana,77,macrocentro
501,RECONQUISTA@CORDOBA,2016,tarde,54,macrocentro
501,RECONQUISTA@CORDOBA,2017,mañana,92,macrocentro
501,RECONQUISTA@CORDOBA,2017,tarde,60,macrocentro
500,SAN MARTIN@VIAMONTE,2013,mañana,32,macrocentro
500,SAN MARTIN@VIAMONTE,2013,tarde,56,macrocentro
500,SAN MARTIN@VIAMONTE,2014,mañana,61,macrocentro
500,SAN MARTIN@VIAMONTE,2014,tarde,55,macrocentro
500,SAN MARTIN@VIAMONTE,2015,mañana,53,macrocentro
500,SAN MARTIN@VIAMONTE,2015,tarde,85,macrocentro
500,SAN MARTIN@VIAMONTE,2016,mañana,49,macrocentro
500,SAN MARTIN@VIAMONTE,2016,tarde,68,macrocentro
500,SAN MARTIN@VIAMONTE,2017,mañana,77,macrocentro
500,SAN MARTIN@VIAMONTE,2017,tarde,97,macrocentro
499,TUCUMAN@FLORIDA,2013,mañana,45,macrocentro
499,TUCUMAN@FLORIDA,2013,tarde,20,macrocentro
499,TUCUMAN@FLORIDA,2014,mañana,30,macrocentro
499,TUCUMAN@FLORIDA,2014,tarde,30,macrocentro
499,TUCUMAN@FLORIDA,2015,mañana,19,macrocentro
499,TUCUMAN@FLORIDA,2015,tarde,22,macrocentro
499,TUCUMAN@FLORIDA,2016,mañana,16,macrocentro
499,TUCUMAN@FLORIDA,2016,tarde,25,macrocentro
499,TUCUMAN@FLORIDA,2017,mañana,25,macrocentro
499,TUCUMAN@FLORIDA,2017,tarde,30,macrocentro
502,FLORIDA@PARAGUAY,2013,mañana,43,macrocentro
502,FLORIDA@PARAGUAY,2013,tarde,10,macrocentro
502,FLORIDA@PARAGUAY,2014,mañana,27,macrocentro
502,FLORIDA@PARAGUAY,2014,tarde,5,macrocentro
502,FLORIDA@PARAGUAY,2015,mañana,23,macrocentro
502,FLORIDA@PARAGUAY,2015,tarde,10,macrocentro
502,FLORIDA@PARAGUAY,2016,mañana,19,macrocentro
502,FLORIDA@PARAGUAY,2016,tarde,8,macrocentro
502,FLORIDA@PARAGUAY,2017,mañana,35,macrocentro
502,FLORIDA@PARAGUAY,2017,tarde,10,macrocentro
502,FLORIDA@PARAGUAY,2018,mañana,20,macrocentro
502,FLORIDA@PARAGUAY,2018,tarde,25,macrocentro
327,"PERON, JUAN DOMINGO, TTE.@RECONQUISTA",2013,mañana,50,macrocentro
327,"PERON, JUAN DOMINGO, TTE.@RECONQUISTA",2013,tarde,65,macrocentro
327,"PERON, JUAN DOMINGO, TTE.@RECONQUISTA",2014,mañana,15,macrocentro
327,"PERON, JUAN DOMINGO, TTE.@RECONQUISTA",2014,tarde,70,macrocentro
327,"PERON, JUAN DOMINGO, TTE.@RECONQUISTA",2015,mañana,16,macrocentro
327,"PERON, JUAN DOMINGO, TTE.@RECONQUISTA",2015,tarde,84,macrocentro
327,"PERON, JUAN DOMINGO, TTE.@RECONQUISTA",2016,mañana,26,macrocentro
327,"PERON, JUAN DOMINGO, TTE.@RECONQUISTA",2016,tarde,48,macrocentro
327,"PERON, JUAN DOMINGO, TTE.@RECONQUISTA",2017,mañana,39,macrocentro
327,"PERON, JUAN DOMINGO, TTE.@RECONQUISTA",2017,tarde,37,macrocentro
325,"SAN MARTIN@MITRE, BARTOLOME",2013,mañana,1,macrocentro
325,"SAN MARTIN@MITRE, BARTOLOME",2013,tarde,9,macrocentro
325,"SAN MARTIN@MITRE, BARTOLOME",2014,mañana,47,macrocentro
325,"SAN MARTIN@MITRE, BARTOLOME",2014,tarde,80,macrocentro
325,"SAN MARTIN@MITRE, BARTOLOME",2015,mañana,45,macrocentro
325,"SAN MARTIN@MITRE, BARTOLOME",2015,tarde,78,macrocentro
325,"SAN MARTIN@MITRE, BARTOLOME",2016,mañana,74,macrocentro
325,"SAN MARTIN@MITRE, BARTOLOME",2016,tarde,81,macrocentro
325,"SAN MARTIN@MITRE, BARTOLOME",2017,mañana,88,macrocentro
325,"SAN MARTIN@MITRE, BARTOLOME",2017,tarde,44,macrocentro
326,SARMIENTO@FLORIDA,2013,mañana,12,macrocentro
326,SARMIENTO@FLORIDA,2013,tarde,19,macrocentro
326,SARMIENTO@FLORIDA,2014,mañana,11,macrocentro
326,SARMIENTO@FLORIDA,2014,tarde,54,macrocentro
326,SARMIENTO@FLORIDA,2015,mañana,13,macrocentro
326,SARMIENTO@FLORIDA,2015,tarde,39,macrocentro
326,SARMIENTO@FLORIDA,2016,mañana,21,macrocentro
326,SARMIENTO@FLORIDA,2016,tarde,49,macrocentro
326,SARMIENTO@FLORIDA,2017,mañana,29,macrocentro
326,SARMIENTO@FLORIDA,2017,tarde,34,macrocentro
326,SARMIENTO@FLORIDA,2018,mañana,17,macrocentro
326,SARMIENTO@FLORIDA,2018,tarde,50,macrocentro
328,SAN MARTIN@CORRIENTES,2013,mañana,72,macrocentro
328,SAN MARTIN@CORRIENTES,2013,tarde,24,macrocentro
328,SAN MARTIN@CORRIENTES,2014,mañana,112,macrocentro
328,SAN MARTIN@CORRIENTES,2014,tarde,62,macrocentro
328,SAN MARTIN@CORRIENTES,2015,mañana,126,macrocentro
328,SAN MARTIN@CORRIENTES,2015,tarde,74,macrocentro
328,SAN MARTIN@CORRIENTES,2016,mañana,86,macrocentro
328,SAN MARTIN@CORRIENTES,2016,tarde,66,macrocentro
328,SAN MARTIN@CORRIENTES,2017,mañana,85,macrocentro
328,SAN MARTIN@CORRIENTES,2017,tarde,40,macrocentro
328,SAN MARTIN@CORRIENTES,2018,mañana,108,macrocentro
328,SAN MARTIN@CORRIENTES,2018,tarde,78,macrocentro
283,"PERON, JUAN DOMINGO, TTE.@MAIPU",2013,mañana,11,macrocentro
283,"PERON, JUAN DOMINGO, TTE.@MAIPU",2013,tarde,97,macrocentro
283,"PERON, JUAN DOMINGO, TTE.@MAIPU",2014,mañana,9,macrocentro
283,"PERON, JUAN DOMINGO, TTE.@MAIPU",2014,tarde,47,macrocentro
283,"PERON, JUAN DOMINGO, TTE.@MAIPU",2015,mañana,24,macrocentro
283,"PERON, JUAN DOMINGO, TTE.@MAIPU",2015,tarde,140,macrocentro
